,PC1,PC2,PC3
PENTOSE.P.PWY..pentose.phosphate.pathway,0.016647634708897185,0.028933293261716612,0
PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing.,-0.08286688104046291,0.06571661147524446,0
PHOSLIPSYN.PWY..superpathway.of.phospholipid.biosynthesis.I..bacteria.,-0.018848380522096003,0.03418823282238634,0
POLYAMINSYN3.PWY..superpathway.of.polyamine.biosynthesis.II,-0.0035274324318535985,-0.07156716403602593,0
POLYAMSYN.PWY..superpathway.of.polyamine.biosynthesis.I,-0.014712448925906693,-0.019301053412780933,0
POLYISOPRENSYN.PWY..polyisoprenoid.biosynthesis..E..coli.,0.0442808032638549,-0.03737153096328513,0
PPGPPMET.PWY..ppGpp.biosynthesis,0.08601358263066379,0.03626277932511138,0
PROTOCATECHUATE.ORTHO.CLEAVAGE.PWY..protocatechuate.degradation.II..ortho.cleavage.pathway.,-0.028131508825633728,-0.08956893732819733,0
PRPP.PWY..superpathway.of.histidine..purine..and.pyrimidine.biosynthesis,-0.02692198109621996,0.025605193476521886,0
PWY.101..photosynthesis.light.reactions,-0.01584286319573488,-0.07114546740640901,0
PWY.1042..glycolysis.IV..plant.cytosol.,-0.07004614620608919,0.05711889248608581,0
PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.I,-0.0240274510554895,0.03473940925032964,0
PWY.1861..formaldehyde.assimilation.II..RuMP.Cycle.,-0.028524175031653783,-0.12089563839041587,0
PWY.241..C4.photosynthetic.carbon.assimilation.cycle..NADP.ME.type,-0.011549491132573057,-0.10613297191401297,0
PWY.2723..trehalose.degradation.V,0.02667130919096838,-0.06332672802125718,0
PWY.2941..L.lysine.biosynthesis.II,-0.06371825975994595,-0.0066457385889115185,0
PWY.2942..L.lysine.biosynthesis.III,-0.08268456534448618,0.05284009021929405,0
PWY.3001..superpathway.of.L.isoleucine.biosynthesis.I,-0.0591361334311799,0.05059061321509643,0
PWY.3781..aerobic.respiration.I..cytochrome.c.,0.005601590314490412,-0.047675262510028314,0
PWY.3801..sucrose.degradation.II..sucrose.synthase.,-0.03190237111830665,-0.12444854249675757,0
PWY.3841..folate.transformations.II,-0.06585757117490923,0.04664397156594771,0
PWY.4041...gamma..glutamyl.cycle,0.10042950982507291,0.020348904172705688,0
PWY.4242..pantothenate.and.coenzyme.A.biosynthesis.III,-0.041435861923364264,0.022133589473746607,0
PWY.4702..phytate.degradation.I,0.0741773557097815,0.013398750512818228,0
PWY.4981..L.proline.biosynthesis.II..from.arginine.,-0.054274710487153356,0.006337000002568867,0
PWY.4984..urea.cycle,-0.029626363423551308,-0.03783779725694287,0
PWY.5005..biotin.biosynthesis.II,-0.0008018369541072668,-0.04568687187782258,0
PWY.5022..4.aminobutanoate.degradation.V,0.0738000063537187,0.020998492612567306,0
PWY.5030..L.histidine.degradation.III,-0.06345554043941039,-0.022829949525880487,0
PWY.5083..NAD.NADH.phosphorylation.and.dephosphorylation,0.1262831722876641,0.05437103060034796,0
PWY.5088..L.glutamate.degradation.VIII..to.propanoate.,-0.014247414318189315,-0.11419086416248247,0
PWY.5097..L.lysine.biosynthesis.VI,-0.08264573498728656,0.0557656074760493,0
PWY.5100..pyruvate.fermentation.to.acetate.and.lactate.II,-0.059485505750980286,0.012757636479080927,0
PWY.5101..L.isoleucine.biosynthesis.II,-0.048834668059269046,-0.012146792178485013,0
PWY.5103..L.isoleucine.biosynthesis.III,-0.058230607478394605,0.047662679784773045,0
PWY.5104..L.isoleucine.biosynthesis.IV,-0.04187208247217913,-0.023628124771324296,0
PWY.5121..superpathway.of.geranylgeranyl.diphosphate.biosynthesis.II..via.MEP.,0.025749581783553653,0.014732695392631431,0
PWY.5136..fatty.acid..beta..oxidation.II..peroxisome.,0.06903191578318332,-0.01325646683437397,0
PWY.5138..unsaturated..even.numbered.fatty.acid..beta..oxidation,0.009699634284856574,-0.09798735759771436,0
PWY.5154..L.arginine.biosynthesis.III..via.N.acetyl.L.citrulline.,0.0382081955278265,0.06260573671587895,0
PWY.5173..superpathway.of.acetyl.CoA.biosynthesis,0.09441636329798257,0.0028336229736978255,0
PWY.5177..glutaryl.CoA.degradation,-0.05900840903020406,-0.01981795987050116,0
PWY.5188..tetrapyrrole.biosynthesis.I..from.glutamate.,-0.030808771220593414,0.025884463862487488,0
PWY.5189..tetrapyrrole.biosynthesis.II..from.glycine.,0.07061720728741026,0.019056671470012256,0
PWY.5345..superpathway.of.L.methionine.biosynthesis..by.sulfhydrylation.,0.03784224933753907,0.031821119641913725,0
PWY.5347..superpathway.of.L.methionine.biosynthesis..transsulfuration.,-0.0022486274659081194,0.04042886914751944,0
PWY.5367..petroselinate.biosynthesis,0.016905983960747613,-0.023727173182401775,0
PWY.5384..sucrose.degradation.IV..sucrose.phosphorylase.,0.07362495380600372,-0.011001481507521917,0
PWY.5415..catechol.degradation.I..meta.cleavage.pathway.,-0.023970347092195546,-0.08084929473252671,0
PWY.5464..superpathway.of.cytosolic.glycolysis..plants...pyruvate.dehydrogenase.and.TCA.cycle,-0.0022896385485748835,-0.07320452958957313,0
PWY.5484..glycolysis.II..from.fructose.6.phosphate.,-0.008791591938818042,0.03613622794275813,0
PWY.5505..L.glutamate.and.L.glutamine.biosynthesis,0.046138301905881675,-0.022847213071513498,0
PWY.561..superpathway.of.glyoxylate.cycle.and.fatty.acid.degradation,0.04509956001846671,-0.02609053674432065,0
PWY.5656..mannosylglycerate.biosynthesis.I,-0.027712701324310834,-0.1293943138855157,0
PWY.5659..GDP.mannose.biosynthesis,-0.05368998681138867,0.025850797712601938,0
PWY.5667..CDP.diacylglycerol.biosynthesis.I,-0.07182871147663764,0.05438638062375196,0
PWY.5675..nitrate.reduction.V..assimilatory.,-0.08517271295818697,-0.18459144670479186,0
PWY.5676..acetyl.CoA.fermentation.to.butanoate.II,-0.02838035574992404,-0.0287699293811838,0
PWY.5686..UMP.biosynthesis,-0.08343460074264224,0.06566525370548233,0
PWY.5690..TCA.cycle.II..plants.and.fungi.,0.05444759410284873,0.03330206127466845,0
PWY.5695..urate.biosynthesis.inosine.5..phosphate.degradation,-0.06934472243685061,0.06073002890892806,0
PWY.5705..allantoin.degradation.to.glyoxylate.III,0.01382779089345441,-0.07812410064226574,0
PWY.5723..Rubisco.shunt,0.06189107955516624,0.02133786498333822,0
PWY.5747..2.methylcitrate.cycle.II,-0.0463952487798793,-0.13403292921305507,0
PWY.5791..1.4.dihydroxy.2.naphthoate.biosynthesis.II..plants.,0.08077884331276997,0.02261551734269677,0
PWY.5837..1.4.dihydroxy.2.naphthoate.biosynthesis.I,0.0829225028189452,0.022418414459261068,0
PWY.5838..superpathway.of.menaquinol.8.biosynthesis.I,0.04842699699495812,0.008426239779501079,0
PWY.5840..superpathway.of.menaquinol.7.biosynthesis,0.049370543328581123,0.013098043046591441,0
PWY.5845..superpathway.of.menaquinol.9.biosynthesis,0.03022565086870237,-0.005067140973158018,0
PWY.5850..superpathway.of.menaquinol.6.biosynthesis.I,0.030648247815872012,-0.00690758319348495,0
PWY.5855..ubiquinol.7.biosynthesis..prokaryotic.,0.07400626945012452,-0.0029070512205687507,0
PWY.5856..ubiquinol.9.biosynthesis..prokaryotic.,0.0750440294498193,-0.0032334298142315354,0
PWY.5857..ubiquinol.10.biosynthesis..prokaryotic.,0.07406456787408641,-0.0032716516472716217,0
PWY.5860..superpathway.of.demethylmenaquinol.6.biosynthesis.I,0.028264848735590663,-0.02146593418655028,0
PWY.5861..superpathway.of.demethylmenaquinol.8.biosynthesis,0.0487975198563554,-0.0024980088766740206,0
PWY.5862..superpathway.of.demethylmenaquinol.9.biosynthesis,0.028723164441110817,-0.021237940748883015,0
PWY.5863..superpathway.of.phylloquinol.biosynthesis,0.06624988871055619,-0.0005472689662916575,0
PWY.5871..ubiquinol.9.biosynthesis..eukaryotic.,0.0073752499158813295,-0.06529720591417056,0
PWY.5873..ubiquinol.7.biosynthesis..eukaryotic.,0.004554204845411474,-0.06871045108694451,0
PWY.5896..superpathway.of.menaquinol.10.biosynthesis,0.02915316957509046,-0.008214913994372396,0
PWY.5897..superpathway.of.menaquinol.11.biosynthesis,0.062101543534099156,0.03489576376246336,0
PWY.5898..superpathway.of.menaquinol.12.biosynthesis,0.06180974326402325,0.03373900283023807,0
PWY.5899..superpathway.of.menaquinol.13.biosynthesis,0.06078359565655423,0.03269795226466185,0
PWY.5913..TCA.cycle.VI..obligate.autotrophs.,0.08313657937640058,0.010936789204187305,0
PWY.5918..superpathay.of.heme.biosynthesis.from.glutamate,0.03691200114036079,-0.020214247674936826,0
PWY.5920..superpathway.of.heme.biosynthesis.from.glycine,-0.01732869275105136,-0.1026240147183993,0
PWY.5941..glycogen.degradation.II..eukaryotic.,-0.01676469369007274,-0.05201509470807052,0
PWY.5971..palmitate.biosynthesis.II..bacteria.and.plants.,0.041439384431570886,0.01927669622584107,0
PWY.5973..cis.vaccenate.biosynthesis,-0.06656215540656393,0.03961436158432753,0
PWY.5989..stearate.biosynthesis.II..bacteria.and.plants.,0.04947859765082321,0.03689563867281169,0
PWY.6113..superpathway.of.mycolate.biosynthesis,0.020919141690802973,-0.014624747208159814,0
PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I,-0.07855149363233807,0.05864889329056683,0
PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II,-0.0777036989254811,0.05947748346780662,0
PWY.6123..inosine.5..phosphate.biosynthesis.I,-0.05581672411577873,0.04411253461190284,0
PWY.6124..inosine.5..phosphate.biosynthesis.II,-0.04460992629919194,0.039748976278285386,0
PWY.6125..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.II,-0.0642678218294109,0.035368287552892876,0
PWY.6126..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.II,-0.06859236472421623,0.04317927383805164,0
PWY.6147..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.I,-0.002756499727017086,0.016872996540386768,0
PWY.6151..S.adenosyl.L.methionine.cycle.I,-0.08244791799965424,0.05357050230110702,0
PWY.6163..chorismate.biosynthesis.from.3.dehydroquinate,-0.06993399126922231,0.055130913985924616,0
PWY.6168..flavin.biosynthesis.III..fungi.,-0.05269914694765906,0.029605247814066798,0
PWY.621..sucrose.degradation.III..sucrose.invertase.,-0.03370775701046374,0.03671777411941433,0
PWY.6263..superpathway.of.menaquinol.8.biosynthesis.II,-0.027004706513560916,-0.11074459261067668,0
PWY.6270..isoprene.biosynthesis.I,0.0076163782922444604,0.032556024925174246,0
PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis,-0.07738128511117957,0.05994877042412519,0
PWY.6282..palmitoleate.biosynthesis.I..from..5Z..dodec.5.enoate.,0.07810641080900228,0.04872108426507515,0
PWY.6284..superpathway.of.unsaturated.fatty.acids.biosynthesis..E..coli.,0.02052012445918445,-0.032135327767820555,0
PWY.6285..superpathway.of.fatty.acids.biosynthesis..E..coli.,-0.01961093072351634,-0.06824699857268152,0
PWY.6305..putrescine.biosynthesis.IV,-0.040078325018926976,0.013444090475562213,0
PWY.6317..galactose.degradation.I..Leloir.pathway.,-0.05068271406568096,0.030949186731537164,0
PWY.6318..L.phenylalanine.degradation.IV..mammalian..via.side.chain.,-0.025199911516314934,-0.09838741932644937,0
PWY.6353..purine.nucleotides.degradation.II..aerobic.,0.04691312902128151,0.03387097939602266,0
PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria.,-0.0644874004424839,0.056861841180607435,0
PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing.,-0.08401789446032938,0.06649014577270973,0
PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing.,-0.08283261509159547,0.06651838488953546,0
PWY.6415..L.ascorbate.biosynthesis.V,-0.03310842425923227,-0.13650729579622684,0
PWY.6471..peptidoglycan.biosynthesis.IV..Enterococcus.faecium.,-0.011372191998327843,-0.06948382216015463,0
PWY.6507..4.deoxy.L.threo.hex.4.enopyranuronate.degradation,-0.04526798606496059,0.023737975455463634,0
PWY.6519..8.amino.7.oxononanoate.biosynthesis.I,0.07861296110963623,0.04547508963045931,0
PWY.6527..stachyose.degradation,-0.04644158669951999,0.028083580288896674,0
PWY.6531..mannitol.cycle,0.03236847156215085,-0.044462133217925345,0
PWY.6545..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.III,-0.06717559685780945,0.014025784027516046,0
PWY.6549..L.glutamine.biosynthesis.III,-0.009577894483770583,-0.0981765799453524,0
PWY.6588..pyruvate.fermentation.to.acetone,0.015264607857242223,-0.07366225650430097,0
PWY.6590..superpathway.of.Clostridium.acetobutylicum.acidogenic.fermentation,-0.026312715704437405,-0.06970068419863047,0
PWY.6595..superpathway.of.guanosine.nucleotides.degradation..plants.,-0.0212706459948574,-0.047590797267052704,0
PWY.6606..guanosine.nucleotides.degradation.II,-0.009703787687465331,-0.03575499979261123,0
PWY.6608..guanosine.nucleotides.degradation.III,0.0022802996069267415,0.02403994445347732,0
PWY.6609..adenine.and.adenosine.salvage.III,-0.055130285972645625,0.030318854877790166,0
PWY.6612..superpathway.of.tetrahydrofolate.biosynthesis,0.05911487632156395,0.0007252084554500384,0
PWY.6628..superpathway.of.L.phenylalanine.biosynthesis,0.0670156094866443,0.03898350240296253,0
PWY.6629..superpathway.of.L.tryptophan.biosynthesis,0.015429944631157424,-0.03743940370198147,0
PWY.6630..superpathway.of.L.tyrosine.biosynthesis,0.06101785758298062,0.030828268425665203,0
PWY.6690..cinnamate.and.3.hydroxycinnamate.degradation.to.2.oxopent.4.enoate,0.03054412769345824,-0.03487011831329862,0
PWY.6700..queuosine.biosynthesis,-0.08021063545210737,0.047582435045685705,0
PWY.6703..preQ0.biosynthesis,-0.07126083888139874,0.03770684930929735,0
PWY.6708..ubiquinol.8.biosynthesis..prokaryotic.,0.0763759252339378,-0.00039019932380339933,0
PWY.6731..starch.degradation.III,-0.030160928338926148,-0.13064320172102076,0
PWY.6737..starch.degradation.V,-0.08453305711133413,0.05321406443064113,0
PWY.6785..hydrogen.production.VIII,-0.012896929550533303,-0.04794700954757456,0
PWY.6803..phosphatidylcholine.acyl.editing,0.07219357830726189,-0.002286159969864419,0
PWY.6823..molybdenum.cofactor.biosynthesis,0.03620437182893375,-0.04953771135351503,0
PWY.6859..all.trans.farnesol.biosynthesis,0.0463082599546077,-0.04043562428777992,0
PWY.6891..thiazole.biosynthesis.II..Bacillus.,0.07849574740556524,0.02386046755082865,0
PWY.6892..thiazole.biosynthesis.I..E..coli.,0.10420307427662315,0.05262848836655368,0
PWY.6895..superpathway.of.thiamin.diphosphate.biosynthesis.II,0.05164201013755949,0.04139969493495507,0
PWY.6897..thiamin.salvage.II,-0.0566053232468144,0.038342400903232654,0
PWY.6901..superpathway.of.glucose.and.xylose.degradation,0.03558861571263618,0.028695457388518097,0
PWY.6936..seleno.amino.acid.biosynthesis,0.03617534866002495,0.03988008102589543,0
PWY.6969..TCA.cycle.V..2.oxoglutarate.ferredoxin.oxidoreductase.,0.0471051312732191,0.04004298326184119,0
PWY.7003..glycerol.degradation.to.butanol,0.00015820812972865023,-0.06735221553455542,0
PWY.7013..L.1.2.propanediol.degradation,0.03705567572920526,-0.022398621104251015,0
PWY.7039..phosphatidate.metabolism..as.a.signaling.molecule,-0.018482042098745616,-0.0970867589534631,0
PWY.7111..pyruvate.fermentation.to.isobutanol..engineered.,-0.07228867101539652,0.0671754880335267,0
PWY.7115..C4.photosynthetic.carbon.assimilation.cycle..NAD.ME.type,-0.0002632565068183493,-0.09282939617147011,0
PWY.7117..C4.photosynthetic.carbon.assimilation.cycle..PEPCK.type,0.0023553217694748008,-0.06095793258416624,0
PWY.7184..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.I,-0.06306597216325223,0.028077185088725046,0
PWY.7187..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.II,-0.0623535523793445,0.020925230470389557,0
PWY.7196..superpathway.of.pyrimidine.ribonucleosides.salvage,-0.03051518315175001,-0.027316922836269467,0
PWY.7197..pyrimidine.deoxyribonucleotide.phosphorylation,-0.0645811044056383,0.021635237734886795,0
PWY.7198..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.IV,0.005063654672867593,-0.037121117998475325,0
PWY.7199..pyrimidine.deoxyribonucleosides.salvage,-0.04831375815680686,0.03587124269628517,0
PWY.7200..superpathway.of.pyrimidine.deoxyribonucleoside.salvage,-0.025591355340761845,-0.08253813523637964,0
PWY.7204..pyridoxal.5..phosphate.salvage.II..plants.,0.050306719262214694,-0.003718410124299463,0
PWY.7208..superpathway.of.pyrimidine.nucleobases.salvage,-0.06554646418052192,0.03314402461690507,0
PWY.7209..superpathway.of.pyrimidine.ribonucleosides.degradation,0.00746638585720507,-0.0919105722628959,0
PWY.7210..pyrimidine.deoxyribonucleotides.biosynthesis.from.CTP,-0.005736833301429888,-0.038448982999058696,0
PWY.7211..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis,-0.034299748983964776,-0.00761449935912601,0
PWY.7219..adenosine.ribonucleotides.de.novo.biosynthesis,-0.08828350925882088,0.07405327761021875,0
PWY.7220..adenosine.deoxyribonucleotides.de.novo.biosynthesis.II,-0.06089826661636771,0.024267657961081202,0
PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis,-0.08555547166795915,0.06473502743669704,0
